keyword,position_desc
java,"1、参与开发实施，负责数据分析与可视化产品、日志监控、数据仓库等各种数据系统的后台开发实现和优化；
2、参与分布式高并发API搭建，系统功能接口、系统后台接口、数据可视化接口的设计与开发；
3、能够对海量数据进行挖掘、整理和分析，并将数据处理流程系统化、平台化；
4、熟练操作linux，有系统部署实施经验，可以承担产品实施部署上线工作。
职位要求:
1、计算机相关专业本科及以上学历，有3年以上基于java后端项目经验；
2、熟练Java、SQL、Shell语言，掌握常用开源框架spirngcloud等开发框架，Spring/MyBatis技术体系； 
3、熟练操作常用数据库（Mysql、Mongodb、Redis），了解Html，CSS，JavaScript前端技术；
4、有BI、大屏可视化产品开发或使用经验、海量数据处理经验者优先；
5、逻辑清晰、对数据敏感，良好的沟通能力和协作能力，敢于接受挑战，能够承受压力。

长期驻场电子
职能类别：
Java开发工程师
关键字：
java软件开发开发java开发
微信分享"
,
java,"工作职责:
工作职责
1、参与核心交易系统研发；
2、参与项目重点、难点的技术攻坚；
3、按照计划完成开发任务,保证开发的质量；
4、独立完成需求分析、设计并指导开发
5、能理解业务流程，编写设计文档 ；
6、对功能模块进行单元测试，编写测试文档；
任职资格:
任职资格
1、本科毕业，3~5年工作经验，有支付相关经验优先；；
2、精通java、Web开发，理解java io、多线程、集合等基础框架；
3、熟悉springMVC、Springcloud、spring data JPA等开源框架；
4、熟悉HTML、JavaScript、jQuery、DIV/CSS、JSP 等Web技术；
5、熟悉使用oracle、mysql等主流数据库；
6、熟练Tomcat,dubbo,MQ,Redis,Memcache等技术；
7、熟悉Linux、能够写常用的shell脚本开发 ；
8、熟悉数据库设计，并具有较好的SQL编写；
9、能快速融入团队，自我学习能力强，能吃苦耐劳，善于团队协作开发等；
职能类别：
Java开发工程师
关键字：
java
微信分享"
,
java,"【岗位职责】 
1、参与项目的架构设计，负责项目代码编写和单元测试； 
2、完善和优化现有系统的故障和缺陷； 
3、根据产品设计的业务模型进行功能设计、数据结构设计；   
4、独立开发与维护业务系统； 

【岗位要求】 
1、3年以上Java项目开发经验，熟悉设计模式，具有面向对象的分析和设计能力；
2 、熟悉分布式可扩展云服务架构，有微服务相关开发经验； 
3、熟悉SpringMVC、MyBatis、SpringCloud、SpringBoot； 
4、熟悉MySQL，MongoDB，ElasticSearch等数据系统的配置、部署、调优； 
5、了解Linux，熟悉Tomcat、Apache、Nginx等服务端软件的配置与调优； 
6、责任心强，做事细心 、有恒心和毅力，具备良好的团队合作精神和学习能力，能够承受一定的工作压力； 
7、有强烈的质量意识和强烈的上进心； 
8 、互联网医院或移动端项目经验优先；
职能类别：
Java开发工程师
关键字：
java软件工程师软件开发
微信分享"
,
java,"技能要求：
Java
职责描述：
1.扎实的Java基础，优秀的学习态度和能力
2.熟悉主流开源应用框架，如Maven、ANT等
3.熟悉基于SpringCloud、SpringBoot、SpringMVC等
4.熟悉主流分布式框架，如：sofa或dubbo、Redis等
5.熟悉常见的关系型数据库，如：MySQL或ORACLE或DB2
6.熟悉Linux和shell
任职要求：
1、3年以上后端开发经验，根据设计及需求完成功能代码开发；
2、学信网本科及以上学历，有银行或金融项目经验；
3、可接受出差。
职能类别：
Java开发工程师
关键字：
java软件开发软件工程师
微信分享"
,
java,"工作职责：
1. 负责软件后端业务开发、设计工作，能够独立完成相关业务代码的编写并按时交付；
2. 完成相关文档的编写；
3. 配合参与内部测试、部署、实施等工作；
4. 保障线上系统稳定，为结果负责，能够独立自主分析、发现和解决线上问题。
5.可以适应一定强度的加班工作，接受客户现场的外派。

岗位要求：
1. 计算机及相关专业，本科及以上学历，3年以上Java开发经验；
2. Java基础扎实，有基于微服务架构的开发能力，熟悉大数据量、高性能的分布式系统的设计及应用调优；
3. 精通Spring、Spring Boot、Spring Cloud、Dubbo、Netty等主流框架，有实际的微服务分布式项目开发经验；
4. 能够熟练使用J2EE中互联网常用技术组件，包括但不限于MySQL、Redis、MQ、ElasticSearch等；
5. 熟悉Linux操作系统，有Docker、Kubernetes等使用经验者优先；
6. 有大数据开发经验者优先；
7. 具备良好的需求分析能力和沟通交流能力，有较强的独立解决问题、自主学习的能力，能快速熟悉并掌握新技术。
职能类别：
软件工程师Java开发工程师
关键字：
周末双休带薪年假年终双薪出差补贴话补补充医疗保险定期体检
微信分享"
,
java,"1、熟练掌握Java基础、数据结构及常用的设计模式；
2、熟练使用并理解Spring、mybatis、hibernate等开源框架;
3、熟悉数据库基本原理，掌握sql调优，使用过ORACLE、MYSQL、DB2等其中一种；
4、我们这边做的是银行、保险、证券等国企金融项目，需驻场开发；包括但不限于零售业务、理财、基金、保险、证券、线上贷款、社保公积金、房产交易等；
5、国企福利，除周六日、节假日休息外，项目组季度额外会有调休；地理位置居中，工作强度一般，对比互联网企业较轻松。
职能类别：
Java开发工程师
关键字：
java
微信分享"
,
java,"职位要求：
1、熟练掌握JAVA语言；
2、熟悉Hibernate/Mybatis，Spring，Spring MVC 并能很好理解JavaEE技术平台；
3、熟悉Servlet、JDBC、WebService中的多种技术
4、掌握Oracle,sqlServer,MySql等其中一种数据库的使用和设计，掌握一些常见数据库应用技巧;
5、熟悉Tomcat等主流应用服务器
6.  有AI和图像识别知识、经验的优先。


任职资格：
1、计算机或相关专业本科学历以上；
2、3年以上开发经验；
3、精通编程，调试和相关技术；
4、具备需求分析和系统设计能力，以及较强的逻辑分析和独立解决问题能力；
5、有项目经验和带团队经验;
6、要有敬业、团队合作精神，要适应适度的加班。
上海精云信息科技有限公司主要从事生产型企业管理软件的开发，打造企业的SaaS系统。
职能类别：
Java开发工程师
微信分享"
,
java,"工作职责:
1、负责公司 Java 类应用系统二次开发和系统集成开发
2、负责与收集分析业务部门开发需求，并根据需求与业务部门沟通交流形成需求设计文件，必要时发起需求评审，根据评审后的需求文件进行电子流或信息系统的开发及验证
3、根据各部门需求，结合其他报表工具和文档工具进行报表输出
4、开发环境的搭建及过程文档的记录，内部开发人员经验分享
任职资格:
1、教育背景：大专以上学历，计算机相关专业，1- 3 年工作经验。
2、专业知识：掌握计算机软硬件基础知识，掌握数据库相关知识，精通应用软件开发工具的相关知识与技术；熟悉公司的相关业务流程知识。
3、能力素质：较强的责任心，认真细致，优秀的沟通能力、理解能力、分析问题和解决问题能力；熟悉 linux 常用命令及服务环境配置；熟悉 java 系统的开发和管理环境，熟悉 Spring, Struts 2, Hibernate 等开源框架；熟悉 Oracle、SQL Server 数据库，具备良好的 SQL 编写能力，熟悉性能、索引对 SQL 编写的要求；能熟练使用 JavaScript、
Ajax、JQuery、JSON、XML 等技术进行 Web 应用程序的开发。
职能类别：
Java开发工程师
微信分享"
,
java,"1.与客户沟通需求，参与WEB商城产品组件的需求分析与设计、开发、测试等工作;
2.独立编写高性能的Java 代码，对现有功能进行改进和升级;
3．独立编写前端HTMIL，Freemarker ，Javascript 代码，对网页进行改造和升级﹔
4.建立数据库索引，优化sQL，提升MYSQL 性能;
5.负责后台等相关文档的编写工作。

任职条件：
1、本科及以上学历，计算机相关专业；具备扎实的计算机编程基础，包括算法、数据结构、计算机网络等领域基础知识；
2、2年以上BS结构相关工作经验，精通Java及Web的开发和应用； 
3、熟悉主流Spring等框架并了解工作原理；
4、熟悉数据库相关知识，掌握Oracle、MySql等数据库技术；
5、熟悉Javascript、Jquery、HTML、XML、WebService、Socket等网络及相关技术；
6、对消息队列、网络通讯模型、JVM、异步IO有了解；
7、对分布式系统开发有深入了解；
8、有memcache／redis／mongodb等内存数据库的产品化经验；
9、精通基于MySQL的持久化解决方案；
10、热爱技术，有很强的钻研能力，乐于接受有挑战性的任务；
11、熟练使用Eclipse开发工具，熟练使用SVN，CVS等版本控制工具。
职能类别：
Java开发工程师
微信分享"
,
java,"一、任职要求：
1、具有两年以上JAVA开发经验，有成长潜力；
2、掌握扎实的数据库和JAVA语言基础知识，具备代码性能优化、排查一般性问题的能力；
3、对OOP/OOD有较好的理解，具备编写详细设计的能力；
4、熟练使用mybatis、springboot或dubbo等开源框架，熟悉DWZ、jquery、html、ajax、javascript、css、xml等web前端开发技术；
5、有良好的逻辑分析能力和业务分析能力；
6、良好的沟通能力和团队合作能力；                                         
7、全国统招大专及以上学历；                                     
8、年龄35岁以下。
二、岗位职责：
1、负责公负司各个产品及平台的开发工作，维护已有系统；
2、解决产品开发过程中出现的技术难题，优化代码提升性能；
3、参与软件开发技术的规范及标准流程的改进，参与系统架构设计，数据库设计及功能开发；
4、熟练掌握主流开发框架，能快速掌握各种新技术并积极分享。
职能类别：
Java开发工程师
关键字：
java软件工程师
微信分享"
,
java,"1、参与公司产品需求讨论 ，并根据产品需求编写相应的技术文档
2、参与完成项目和产品的系统分析、设计，能够主导完成系统架构设计，并负责核心业务功能与底层基础功能的架构设计、代码编写； 
3、根据产品设计文档进行代码实现和测试，并参与code review任务，确保相关代码的有效性和正确性； 
4、根据产品开发进度和任务分配，开发相应的软件模块；参与日常项目版本升级、部署及实施工作，并根据需要及时修改、完善系统
5、更新及了解前沿技术，确保后台设计的延展性，稳定性
6、有责任感、工作态度严谨，有较强的分析能力及学习能力

任职要求:
1、***本科及以上学历，计算机相关专业优先
2、4～5年及以上Java开发经验，精通Java设计思想以及设计模式,熟悉主流开源框架及原理，熟悉分布式、大流量系统的设计与开发;
3、熟练掌握Spring core, Spring boot, Spring cloud等微服务开发经验，及框架技术及Tomcat、jetty、Nginx等服务器的应用; 
4、有良好的代码书写、注释和单元测试习惯，熟练运用多种软件设计模式; 
5、熟悉ES/MQ/Redis等相关常用框架和中间件；
6、熟练使用Oracle/Mysql等关系型数据库及HBase，及Mybatis, PostgreSQL
7、熟悉高并发、高性能的分布式系统的设计及应用、调优; 能独立设计通用框架和应用模块
8、有强烈的责任心、执行力和良好的团队协作能力，能独立分析问题、解决问题的能力。
9、熟练使用maven/svn、git、Jenkins等项目管理工具
10、具有IoT、M2M等相关技术行业经验优先； 
职能类别：
Java开发工程师
关键字：
java开发SpringMVCHibernateEclipseMaven后端开发
微信分享"
